gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,0.8400143297628127,1,0,1,1,1,1,0,1,0,1.15456030519649,1.387306612581404,1,0,0,1,0,0,1
0,0,1,1,-0.6666391278783103,1,0,0,1,0,0,0,0,0,0.28211688010927544,-0.47823535877810514,1,0,0,0,0,0,0
1,1,1,0,1.6137012404433893,0,0,1,1,1,1,1,1,1,0.006258578081699082,0.9998377143086148,0,0,0,1,1,0,0
0,0,0,0,-0.9109613101984924,0,0,0,1,0,1,0,0,0,-0.9476129000136557,-0.8407774221492005,0,0,0,0,0,1,0
1,0,1,1,-0.5444780367182193,1,0,0,0,0,0,0,0,0,-1.481049737066981,-0.8348655710397721,0,1,0,1,0,0,1
0,0,1,1,0.10704778280226633,1,0,0,0,0,0,0,0,1,-1.4926823160681442,-0.6795912428335574,0,1,0,1,0,0,1
0,1,0,0,-0.7888002190384014,1,1,0,0,0,0,1,1,1,1.0066603721817051,-0.43665386869873096,1,0,0,0,0,1,0
0,1,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,0,-1.343120586053193,-0.9873163285668571,0,0,0,0,0,1,0
0,1,0,0,-0.7073594915983407,1,1,0,1,0,0,1,0,0,0.8055829351616043,-0.43740387966037486,1,0,0,0,1,0,0
0,0,1,0,-0.9109613101984924,1,0,0,0,0,0,0,0,1,-1.4694171580658184,-0.894270851031154,0,1,0,0,0,0,1
0,0,1,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,-0.626886078981594,-0.7825633360380766,0,0,0,0,0,0,0
0,1,1,0,-0.055833672077855064,1,1,0,0,1,0,1,0,1,0.8620840331672525,0.2451943320192828,1,0,1,0,0,1,0
1,1,1,0,0.47353105628253944,1,1,0,1,0,0,0,1,0,0.785641371159611,0.72052480853406,1,0,1,0,0,0,1
0,0,0,0,-0.5851984004382496,1,1,0,0,0,0,1,0,1,0.6792863631489789,-0.3202256964764832,1,0,0,0,0,1,0
0,0,1,1,0.43281069256250915,1,0,1,0,1,0,1,1,0,0.3469269631157543,0.4299837974807775,0,0,0,1,0,0,0
0,0,0,0,-0.7073594915983407,1,0,0,1,1,0,1,1,1,1.2127232002023045,-0.36286602556053116,1,0,0,0,0,1,0
0,0,1,0,-0.7073594915983407,1,0,0,1,0,0,0,0,0,0.35191235411625243,-0.5140594117695659,1,0,0,0,0,0,0
0,1,1,0,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.328164413051698,-0.9948384973292265,0,0,0,0,0,1,0
0,0,1,1,0.5142514200025698,1,1,0,0,0,0,0,0,1,-1.2916048790480432,-0.4690366949250022,0,1,1,0,1,0,0
1,0,1,0,0.5956921474426305,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.5764647356075233,0,1,0,1,0,0,1
1,0,0,0,-0.13727439951791576,1,0,1,1,0,1,0,0,1,-0.19980424993890028,-0.25744536715770394,0,0,1,0,0,1,0
0,0,1,1,0.6364125111626608,1,1,0,1,0,1,1,1,0,0.4948268961305394,0.7017304162011014,0,0,0,1,0,1,0
0,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.9433083324351056,0,1,0,1,0,0,1
1,0,1,1,1.2064976032430856,1,1,1,1,0,0,1,1,1,1.3539759452164248,1.856261995922208,1,0,0,0,0,1,0
1,0,0,1,1.369379058123207,1,1,0,0,0,0,0,0,1,-1.3115464430500368,-0.26732786453465873,0,1,0,1,1,0,0
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.9777206000870015,0,1,0,0,0,0,1
0,0,0,0,-0.015113308357824713,1,1,1,0,1,1,1,1,1,1.4885815022298807,0.5860081366486362,1,0,1,0,0,0,0
1,1,0,0,-0.6666391278783103,0,0,0,1,0,0,1,0,1,-0.8562140650045189,-0.7058416264910934,0,0,0,0,0,0,1
0,0,0,0,0.3106496014024181,1,1,0,0,1,1,1,1,1,1.3689321182179202,0.906836355064773,1,0,1,0,1,0,0
0,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.9287272369749112,0,1,0,1,0,0,1
0,0,1,1,-1.1552834925186746,1,1,0,1,0,1,0,0,1,-0.2081132349397309,-0.906579854460486,0,0,0,0,0,0,1
1,0,1,1,1.5322605130033284,1,1,1,1,1,1,1,0,1,0.4815325201292102,1.5230144783470858,0,0,0,1,0,0,0
1,0,0,1,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.3115464430500368,-0.9946179058699195,0,0,0,0,0,1,0
1,0,1,0,1.4508197855632678,1,1,1,1,0,1,1,1,1,1.4270950132237343,2.224076195170741,1,0,0,0,0,1,0
1,0,1,1,0.47353105628253944,0,0,0,0,1,1,1,1,1,-0.3477041829536853,0.01648510700975942,0,0,1,0,0,1,0
0,0,0,0,-1.0331224013585834,1,0,0,0,1,1,0,1,0,-0.0651986929254444,-0.8212330188545981,0,0,0,0,0,0,0
0,1,0,0,1.5729808767233588,1,1,1,1,1,1,1,1,0,0.8338334841644282,1.7707828054407357,0,0,0,1,0,0,1
1,0,0,0,0.43281069256250915,1,1,0,1,0,0,0,0,1,0.4350022041245586,0.479175692906244,1,0,0,0,0,1,0
0,0,0,1,-0.7888002190384014,1,1,0,1,1,0,1,1,1,1.3091074262119398,-0.43263910413934314,1,0,1,0,1,0,0
1,0,1,1,1.4100994218432374,1,1,0,0,0,0,0,0,0,-1.3331498040521963,-0.2908649732427182,0,1,0,1,0,0,0
1,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4960059100684764,-0.9970664710682275,0,1,0,0,0,0,1
1,0,1,1,0.5549717837226001,1,0,0,0,0,0,0,0,1,-1.481049737066981,-0.6327155577308147,0,1,1,0,0,0,0
0,0,1,1,1.369379058123207,1,1,0,1,1,0,1,1,1,1.2526063282062914,1.9127113503588755,1,0,1,0,1,0,0
1,0,1,1,0.3106496014024181,1,1,0,0,1,0,1,1,1,0.32532360211359457,0.32471755309946526,0,0,0,0,0,1,0
0,0,1,1,1.4100994218432374,1,1,1,0,0,1,0,1,1,0.9833952141793793,1.79195958553421,1,0,1,0,1,0,0
0,0,1,1,0.10704778280226633,1,1,0,0,0,0,0,0,1,-1.2965902700485417,-0.6164138488880255,0,1,0,0,0,1,0
1,0,1,1,0.26992923768238775,1,0,1,0,1,1,1,1,0,0.5064594751317021,0.3984833370917343,0,0,1,0,1,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.1873944510998066,-0.9747205562404259,1,0,0,0,0,1,0
1,0,1,1,1.247217966963116,1,0,0,0,0,0,0,0,1,-1.51594747407047,-0.48648547935618786,0,1,0,1,0,0,1
1,0,0,1,-1.2774445836787656,1,0,0,0,1,0,0,0,0,-0.5255164619714603,-0.9841839298446974,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,1,1,0.6726391751483144,-0.9682792856286608,1,0,0,0,0,1,0
1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.9239845205998102,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.3386179781149237,-0.9727131739607321,1,0,0,0,0,1,0
0,0,1,1,1.2879383306831464,1,1,0,1,1,0,0,1,1,0.9335413041743955,1.6328249067901226,1,0,1,0,0,1,0
0,0,0,0,-0.6666391278783103,1,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.8652189558404189,0,1,1,0,0,0,0
0,0,1,0,1.5729808767233588,1,1,0,0,1,1,1,1,1,0.5214156481331973,1.4923081472115478,0,0,0,1,0,0,0
1,0,0,1,-0.9109613101984924,1,1,0,0,0,0,1,1,0,1.0116457631822036,-0.5953032462323432,1,0,0,0,0,1,0
1,1,1,0,-0.38159658183809786,1,1,0,1,1,0,1,1,1,1.3190782082129364,-0.04186133397694865,1,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,1,1,0.6875953481498096,-0.9680807533152845,1,0,0,0,0,0,1
1,0,0,0,-0.2594354906780068,1,1,0,0,0,0,0,0,1,-0.43910301796282214,-0.43427148093821505,0,0,1,0,1,0,0
1,0,0,0,0.880734693482843,1,0,1,0,1,1,0,0,0,0.6526976111463211,0.9725064325004744,1,0,1,0,0,1,0
0,0,0,0,-1.0331224013585834,1,1,1,0,0,0,0,0,1,0.4948268961305394,-0.7389965228249392,1,0,0,0,0,0,1
1,0,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,1,-1.5126238800701375,-0.967816043564116,0,1,0,0,0,0,1
0,0,1,1,0.14776814652229667,1,1,0,1,1,0,1,0,1,1.0831030341893466,0.5197865805646673,1,0,0,0,0,0,0
0,0,0,0,-0.9109613101984924,1,1,0,0,0,0,0,1,0,0.720831288153132,-0.639223005780372,1,0,0,0,0,1,0
1,0,1,0,-1.1960038562387048,1,1,0,0,0,0,0,0,1,-1.368047541055685,-0.9664924948082738,0,1,0,0,0,0,1
0,0,1,0,-1.1145631287986442,1,1,0,0,1,1,1,0,0,0.10596639809166647,-0.8512334573203535,0,0,0,0,0,0,0
1,1,1,0,0.758573602322752,1,1,1,0,1,0,1,0,1,0.9651154471775519,1.0902581534785643,1,0,0,0,0,0,0
0,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,-1.505976692069473,-0.8971385400021453,0,1,0,0,0,0,1
0,0,0,0,0.025607055362205634,1,0,0,1,0,1,0,0,1,0.5047976781315361,0.17873012533007618,1,0,1,0,0,0,0
0,0,0,0,-0.0965540357978854,1,0,1,0,0,0,0,0,1,-0.5305018529719588,-0.3277919835307142,0,0,0,0,0,0,1
0,0,1,0,1.5729808767233588,1,1,1,1,1,1,1,1,1,1.6747027662484868,2.5581399011453,1,0,0,1,1,0,0
0,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.14917312009598557,-0.9752279165968321,1,0,0,0,0,1,0
0,0,1,1,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0.1873944510998066,-0.9408597672367975,1,0,0,0,0,1,0
1,0,0,0,-0.7888002190384014,1,0,0,0,0,0,0,0,0,-1.4893587220678117,-0.8982856155905418,0,1,0,1,0,0,1
1,0,1,1,-0.5851984004382496,1,0,0,0,0,1,0,1,1,0.6925807391503077,-0.29922538955045447,1,0,0,0,0,1,0
0,1,1,0,1.369379058123207,0,0,0,1,1,0,1,0,0,-0.6385186579827569,0.3297911566635268,0,0,1,0,0,0,0
0,0,1,0,1.4100994218432374,1,1,0,0,0,0,0,0,1,-1.3132082400502028,-0.2411436583149148,0,1,0,1,1,0,0
1,0,0,0,-0.9924020376385531,0,0,0,0,0,0,0,0,1,-1.3132082400502028,-0.9235874559730575,0,0,0,0,1,0,0
0,0,1,1,-1.1960038562387048,1,0,0,0,0,0,0,1,1,0.5164302571326987,-0.8954620449114119,1,0,0,0,0,1,0
0,0,1,1,0.18848851024232702,1,1,0,0,0,0,0,0,1,-1.3514295710540236,-0.6255463353033364,0,1,0,1,0,0,0
1,1,1,0,1.4915401492832983,1,1,0,1,1,1,1,1,1,1.5018758782312098,2.3623208627184535,1,0,0,1,0,1,0
1,0,1,1,0.758573602322752,1,1,0,0,0,0,0,0,1,-1.3564149620545218,-0.46914699065465576,0,1,1,0,0,0,1
1,0,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.5225946620711341,-0.9571835352255174,0,1,0,0,0,0,1
1,0,1,0,-0.0965540357978854,1,0,0,0,0,0,0,0,0,-1.46443176706532,-0.7467613421925465,0,1,1,0,1,0,0
0,0,1,1,1.5322605130033284,1,1,0,0,0,0,0,0,0,-1.3530913680541898,-0.22720227808671087,0,1,0,1,0,0,1
1,0,1,1,1.0843365120829946,1,0,1,1,1,1,1,1,1,0.7308020701541287,1.2821947822216067,0,0,0,1,0,1,0
1,1,0,0,0.3920903288424788,1,1,0,1,0,0,0,0,1,0.48485611412954227,0.46957996442638844,1,0,0,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9971105893600889,0,1,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.5275800530716328,-0.9810735902684682,0,1,0,0,0,0,1
1,0,0,0,-1.2367242199587352,1,0,0,1,0,0,1,1,0,1.0266019361836989,-0.9319699314267245,1,0,0,0,0,1,0
0,0,1,1,-0.7888002190384014,1,0,0,0,0,0,0,0,1,-1.4960059100684764,-0.8969400076887689,0,1,0,1,0,0,0
0,0,0,0,-0.4223169455581282,1,0,1,0,0,0,0,0,1,-0.4972659129686364,-0.5429568929387862,0,0,0,0,0,1,0
0,0,1,0,0.8400143297628127,1,1,0,1,1,1,1,1,1,1.5633623672373562,1.55738262770712,1,0,1,0,0,0,0
0,0,1,1,0.47353105628253944,1,1,0,1,1,0,0,1,0,0.9850570111795457,0.8892552157580034,1,0,1,0,0,1,0
1,0,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.6963061272506461,2.711142137320652,1,0,0,1,0,0,0
1,0,1,0,1.5322605130033284,1,1,1,1,1,1,1,1,0,1.6464522172456624,2.6314645022189542,1,0,0,1,1,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4960059100684764,-0.9970664710682275,0,1,0,0,0,0,0
0,0,0,0,-1.0331224013585834,1,0,1,1,1,0,0,0,0,-0.11172900893009581,-0.8121446507311486,0,0,0,0,0,1,0
0,1,1,0,1.6137012404433893,1,1,1,1,1,0,1,1,1,1.58330393123935,2.544352934938611,1,0,0,1,0,1,0
0,0,1,1,-1.1552834925186746,1,0,0,0,0,0,1,0,1,0.46989994112804756,-0.8735352538562936,1,0,0,0,0,0,1
0,1,1,0,-0.8702409464784621,1,1,0,0,1,0,1,1,1,1.156222102196656,-0.506713716174642,1,0,0,0,0,1,0
0,0,1,1,-0.4223169455581282,1,0,0,1,0,0,0,1,0,0.6161380771426661,-0.1914002842411807,1,0,0,0,0,1,0
0,1,1,0,1.125056875803025,1,1,0,0,1,0,1,1,1,1.1877962451998125,1.6541119826132504,1,0,1,0,1,0,0
0,0,0,0,-0.2594354906780068,1,0,1,0,1,1,0,0,1,0.7440964461554579,-0.002485758490644714,1,0,1,0,1,0,0
1,0,0,0,0.18848851024232702,1,1,0,0,0,1,1,1,0,1.1312951471941644,0.5275734590782054,1,0,0,0,0,0,0
0,0,0,0,-1.0738427650786138,1,1,0,1,1,1,1,1,1,1.5002140812310438,-0.7104299288446795,1,0,0,0,1,0,0
1,0,0,0,0.14776814652229667,1,1,0,0,0,0,0,1,1,0.6643301901474837,0.3398942454997886,1,0,0,0,0,1,0
1,0,0,0,1.6137012404433893,1,1,1,1,1,1,0,0,0,0.16246749609731476,1.1596562265765542,0,0,0,1,0,0,0
1,0,1,0,1.247217966963116,1,0,1,1,1,1,1,1,1,1.506861269231708,1.9526604636393778,1,0,0,1,1,0,0
1,0,0,1,-0.21871512695797646,1,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.7810853732607196,0,1,0,1,1,0,0
0,0,0,0,-1.2367242199587352,1,0,0,1,0,1,0,0,1,-0.3227772279511935,-0.9604482888232614,0,0,0,0,1,0,0
0,0,0,0,0.10704778280226633,0,0,0,0,1,1,0,0,1,-1.0406735320229585,-0.4870148988585248,0,0,0,0,0,0,1
0,0,0,1,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.8863957359338932,0,1,1,0,0,0,1
0,1,0,0,-0.7888002190384014,1,0,0,0,1,0,0,0,1,0.3170146171127639,-0.5909134761921334,1,0,0,0,0,1,0
0,1,1,0,1.3286586944031769,1,0,1,1,1,0,0,1,0,0.9850570111795457,1.6969729031566052,1,0,0,0,0,1,0
0,0,0,0,-0.9516816739185228,1,0,1,1,0,0,1,1,1,0.32864719611392706,-0.6953855913199404,0,0,0,0,0,1,0
1,0,0,0,-1.2367242199587352,1,0,1,1,0,0,1,1,0,1.1778254631988159,-0.9182050243659662,1,0,0,0,0,1,0
0,0,0,0,-0.9109613101984924,1,1,0,1,0,0,0,0,1,0.5396954151350245,-0.6448701471386317,1,0,0,0,1,0,0
1,0,1,1,-0.8702409464784621,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9061827898337333,0,1,0,1,0,0,1
0,0,0,0,0.14776814652229667,1,0,0,0,0,0,0,0,1,-1.5126238800701375,-0.7058636856370241,0,1,1,0,0,0,0
0,1,1,0,-0.21871512695797646,1,1,0,1,1,1,1,1,0,0.6344178441444933,0.01344094487132244,0,0,0,0,0,1,0
0,0,1,1,1.6137012404433893,1,1,1,1,1,0,1,1,1,0.6261088591436628,1.6233615331858513,0,0,0,1,1,0,0
1,0,1,0,1.1657772395230555,1,1,1,0,1,0,0,1,1,0.17077648109814536,0.8589680083951486,0,0,0,1,0,0,1
0,1,1,0,1.0436161483629645,1,0,1,1,0,1,1,1,1,1.3539759452164248,1.73198076774863,1,0,1,0,1,0,0
1,0,1,0,-0.4223169455581282,1,0,0,0,1,0,1,0,1,0.7391110551549593,-0.18930466537776397,1,0,0,0,0,0,0
0,0,0,0,-1.1145631287986442,1,1,0,1,0,0,1,0,1,0.8654076271675846,-0.8048210142821554,1,0,0,0,0,1,0
0,1,0,0,-0.2594354906780068,1,1,1,1,0,0,0,1,1,1.0049985751815391,0.09594215065214973,1,0,0,0,0,1,0
1,1,1,1,1.1657772395230555,1,1,0,1,0,0,1,1,0,1.1379423351948288,1.6277733623719917,1,0,1,0,0,1,0
1,1,1,0,0.3106496014024181,1,1,1,0,0,0,1,1,0,1.2326647642042976,0.7970259266217362,1,0,0,0,0,1,0
1,1,0,0,1.3286586944031769,1,0,0,1,1,0,1,1,1,1.141265929195161,1.8602105830438036,1,0,0,0,0,0,0
1,0,0,0,-1.1960038562387048,1,0,0,1,1,1,1,1,1,1.435403998224565,-0.8652189558404189,1,0,0,0,0,1,0
1,0,1,0,-0.21871512695797646,1,0,1,0,0,0,0,0,0,-0.533825446972291,-0.3785280191713299,0,0,1,0,1,0,0
1,0,0,1,1.4915401492832983,1,1,1,1,1,1,1,0,1,0.4881797081298748,1.4218512351088841,0,0,0,1,1,0,0
0,0,1,1,0.880734693482843,1,1,0,1,1,0,0,0,1,-0.16490651293541178,0.4264984524237264,0,0,0,1,0,0,0
0,0,0,0,-0.13727439951791576,1,1,1,1,0,1,0,0,0,0.08934842809000525,-0.21116527899509022,0,0,0,0,0,0,1
0,1,0,0,-1.0738427650786138,1,0,0,0,0,0,1,1,1,0.8172155141627669,-0.7552761725217977,1,0,0,0,0,1,0
1,0,0,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,-1.5126238800701375,-0.8595938736280897,0,1,0,0,0,0,1
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,0.16745288709781284,-0.9463524945735426,1,0,0,0,1,0,0
0,0,0,0,-0.4223169455581282,1,0,0,0,0,0,0,0,1,-1.4860351280674797,-0.7983356253785289,0,1,0,0,0,0,1
0,0,1,1,-0.2594354906780068,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.7874384072887618,0,1,0,1,1,0,0
1,0,0,1,-0.8702409464784621,1,1,0,0,0,0,0,1,0,0.7125223031523015,-0.6117152508047858,1,0,0,0,0,1,0
1,0,1,1,1.002895784642934,1,1,0,0,0,0,0,0,1,0.3170146171127639,0.7670475473019114,1,0,0,0,0,1,0
1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,1,-1.4993295040688086,-0.9759779275584759,0,1,0,0,0,0,1
1,0,0,0,0.14776814652229667,1,1,0,0,0,0,0,1,1,0.6693155811479823,0.347416414262158,1,0,0,0,0,1,0
1,0,0,0,1.4100994218432374,1,0,0,0,0,0,0,0,1,-1.505976692069473,-0.4781471221943823,0,1,1,0,0,0,1
0,0,0,0,0.9214550572028734,1,0,1,0,0,0,0,0,1,-0.47233895796614456,0.24398107899309418,0,0,0,0,1,0,0
0,0,1,0,-0.21871512695797646,1,1,0,0,0,0,1,1,0,1.0049985751815391,0.08065516252217307,1,0,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6335332669822583,-0.985617774330193,0,0,0,0,0,0,1
0,0,0,1,0.7178532386027215,1,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.5774573971744049,0,1,0,1,1,0,0
0,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,0.9468356801757247,1.9452706497525925,0,0,0,1,0,0,0
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,1,1,-0.31446824295036285,-0.9192418042247091,0,0,0,0,0,1,0
0,0,0,0,1.5322605130033284,0,0,1,0,1,1,1,1,1,-0.2130986259402292,0.8534752810584038,0,0,0,1,0,0,0
0,0,0,0,1.5729808767233588,1,1,0,1,1,1,1,1,1,1.5450826002355291,2.5166907659415094,1,0,0,1,0,1,0
0,0,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.9720955178746724,0,1,0,0,0,0,1
0,0,0,0,-0.9924020376385531,1,1,0,0,0,0,0,0,1,0.32698539911376057,-0.7636145296836031,1,0,0,0,1,0,0
0,0,0,0,-0.015113308357824713,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.7403862490185734,0,1,0,0,0,0,0
0,0,0,0,-0.8295205827584317,1,1,0,0,0,1,1,1,1,0.36853032411791364,-0.6288110889010803,0,0,1,0,0,0,1
0,0,1,1,-0.9109613101984924,1,1,0,0,0,0,0,1,0,0.7042133181514708,-0.626980179788832,1,0,0,0,0,1,0
0,0,1,1,0.6364125111626608,1,1,0,0,0,0,0,1,1,0.574593152138513,0.7721652691578343,1,0,1,0,0,0,1
0,0,0,0,1.002895784642934,1,0,0,0,1,0,1,1,1,1.0133075601823696,1.4051304024934113,1,0,0,1,0,1,0
0,0,0,0,-0.9516816739185228,1,0,0,1,1,0,0,0,0,0.5247392421335293,-0.7172903232291279,1,0,0,0,0,1,0
1,1,0,0,-0.8295205827584317,1,0,0,1,1,1,0,0,1,0.6327560471443273,-0.5514717232680374,1,0,0,0,0,0,1
1,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.62854787598176,-0.9855515968924009,0,0,0,0,0,0,1
0,0,0,0,-0.38159658183809786,1,0,0,1,1,1,0,0,0,0.612814483142334,-0.10916378821152191,1,0,0,0,0,0,0
0,0,1,1,1.6137012404433893,1,1,1,0,1,1,1,1,0,0.6626683931473177,1.5945081703084922,0,0,0,1,1,0,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6351950639824246,-0.9856398334761236,0,0,0,0,0,1,0
1,0,0,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.9269404461545244,0,1,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.4926823160681442,-0.9805441707661314,0,1,0,0,0,0,1
1,0,0,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.8243433584308271,0,1,1,0,0,0,1
1,0,0,0,-0.4223169455581282,1,1,1,0,0,0,1,1,1,1.1961052302006432,-0.08150161921442096,1,0,0,0,0,1,0
0,0,1,1,-0.21871512695797646,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.7630851101812663,0,1,0,1,0,0,1
0,1,0,0,0.22920887396235737,1,1,0,0,0,1,1,1,1,1.156222102196656,0.64170748012366,1,0,0,0,0,1,0
1,0,1,1,1.6137012404433893,1,1,1,1,1,0,1,1,1,1.5135084572323727,2.509080360595417,1,0,0,1,0,0,0
1,0,1,1,1.4915401492832983,1,0,1,1,1,0,0,0,1,-0.16656830993557784,0.7897905267564658,0,0,0,1,0,0,0
0,0,0,0,-0.8702409464784621,1,1,1,0,0,0,0,0,1,0.4732235351283796,-0.5957885474428187,1,0,0,0,0,0,0
1,0,0,1,-0.748079855318371,1,0,0,0,0,0,0,0,0,-1.4893587220678117,-0.887366338354844,0,1,0,0,0,0,1
0,0,1,1,1.002895784642934,1,1,1,0,1,1,1,1,1,0.6560212051466532,1.131927880141661,0,0,0,1,0,1,0
0,0,0,1,0.10704778280226633,1,0,0,0,0,0,0,0,1,-1.4843733310673135,-0.7214374426641,0,1,1,0,1,0,0
1,0,0,1,-1.2367242199587352,1,1,1,1,0,0,0,0,0,-0.12668518193159078,-0.946396612865404,0,0,0,0,0,0,0
1,1,0,0,-0.38159658183809786,1,1,0,1,1,0,1,1,1,1.3838882912194153,0.08989794466713733,1,0,0,0,0,1,0
1,0,0,0,0.5549717837226001,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.6078328411209822,0,1,0,1,0,0,0
0,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,-1.505976692069473,-0.9054327788720895,0,1,0,0,0,0,0
0,1,0,0,-1.0331224013585834,1,0,0,1,0,0,0,0,1,-0.44741200296365274,-0.8207697767900534,0,0,0,0,0,0,1
1,0,1,1,-1.0738427650786138,1,1,0,0,0,0,0,0,0,-1.3082228490497045,-0.9381464922873212,0,1,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.3419415721152558,-0.9726690556688705,1,0,0,0,0,0,1
0,0,1,0,1.247217966963116,1,1,0,1,1,1,1,1,1,1.478610720228884,2.012528985695304,1,0,0,1,0,0,0
0,0,1,1,1.1657772395230555,1,1,1,1,0,0,0,0,0,-0.16490651293541178,0.6007877644222068,0,0,0,0,0,1,0
0,0,0,0,-0.055833672077855064,1,0,1,0,1,1,0,0,0,0.7590526191569525,0.1961127323234698,1,0,0,0,0,1,0
1,0,0,0,-0.2594354906780068,1,1,0,0,0,1,0,0,1,0.5230774451333633,-0.084236953309828,1,0,0,0,0,1,0
1,0,0,0,0.025607055362205634,1,1,0,1,0,0,0,0,1,-0.33607160395252245,-0.2711220376347395,0,0,0,0,0,0,0
1,0,1,1,1.6137012404433893,0,0,1,1,1,1,1,1,1,0.0295237360840249,1.0521178901643797,0,0,0,1,0,0,0
0,0,1,1,0.35136996512244845,1,0,1,0,0,1,1,1,1,0.3303089931140931,0.40055689680922046,0,0,1,0,1,0,0
1,0,1,1,1.1657772395230555,1,0,1,1,1,1,1,1,0,0.6693155811479823,1.3168276413328095,0,0,1,0,0,0,0
1,0,1,0,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-1.5275800530716328,-0.8756529318656411,0,1,1,0,0,0,1
1,1,0,0,0.9214550572028734,0,0,0,0,1,0,1,1,1,-0.4889569279678058,0.20458344436085946,0,0,1,0,0,0,0
1,0,1,1,0.5956921474426305,1,1,0,0,1,1,1,1,1,1.4154624342225712,1.2526134675285345,1,0,0,0,0,0,0
0,1,1,0,0.880734693482843,1,1,0,1,0,0,1,1,1,1.221032185203135,1.3647401062942954,1,0,1,0,1,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.477726143066649,-0.9968238204629898,0,1,0,0,0,0,1
0,0,0,0,0.5956921474426305,1,1,0,1,1,0,1,1,1,1.3822264942192488,1.1335602569405334,1,0,0,0,0,1,0
0,0,0,0,1.2064976032430856,1,1,1,1,1,1,1,1,1,1.6713791722481544,2.1413764570765377,1,0,1,0,1,0,0
0,0,1,0,1.4100994218432374,1,0,0,0,0,0,0,0,1,-1.4594463760648215,-0.42015362754256547,0,1,1,0,0,0,0
